 "mw" , "g" , "gl" ,
 "http://purl.bdrc.io/resource/MW1KG13105" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN21631" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW7371" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW22177" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM785" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW00KG03884" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW636" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW30098" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW2PD17460" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12955" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN26334" , "http://purl.bdrc.io/resource/G1PD129185" , "zhol par khang /" ,
 "http://purl.bdrc.io/resource/MW26071" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10663" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW16837" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW29575" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG3643" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ5022" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW7797" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW22119" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW19727" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW22106" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW8234" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW23912" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW23875" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW20533" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW22310" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW21505" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG3641" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW12837" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD88780" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1367" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG3642" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10583" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW22311" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW22116" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW17168" , "http://purl.bdrc.io/resource/G1PD129184" , "zhol bka' 'gyur par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12205" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ7914" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG201049" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12207" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74325" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74324" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74316" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12206" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23633" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74317" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ74318" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12204" , "http://purl.bdrc.io/resource/G3JT12533" , "sngon po thang dga' ldan bshad sgrub dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ33282" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ33283" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1101" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1103" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ32328" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ33286" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1102" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ33284" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ33285" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1104" , "http://purl.bdrc.io/resource/G3JT12608" , "dga' ba lung dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW20749" , "http://purl.bdrc.io/resource/G3JT12552" , "rtsib ri par khang /" ,
 "http://purl.bdrc.io/resource/MW21512" , "http://purl.bdrc.io/resource/G3JT12552" , "rtsib ri par khang /" ,
 "http://purl.bdrc.io/resource/MW23447" , "http://purl.bdrc.io/resource/G3JT12552" , "rtsib ri par khang /" ,
 "http://purl.bdrc.io/resource/MW23259" , "http://purl.bdrc.io/resource/G3JT12552" , "rtsib ri par khang /" ,
 "http://purl.bdrc.io/resource/MW23468" , "http://purl.bdrc.io/resource/G3JT12508" , "kaHthog rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG17151" , "http://purl.bdrc.io/resource/G3JT12508" , "kaHthog rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15077" , "http://purl.bdrc.io/resource/G3JT12508" , "kaHthog rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12075" , "http://purl.bdrc.io/resource/G3JT12508" , "kaHthog rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW18049" , "http://purl.bdrc.io/resource/G3JT12508" , "kaHthog rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW19222" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ1987" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW30164" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5167" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5187" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW25103" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW27933" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11806" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5168" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW25104" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW13942" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW10954" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW10545" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW19225" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW10547" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN17364" , "http://purl.bdrc.io/resource/G1KG12778" , "spungs thang par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM397" , "http://purl.bdrc.io/resource/G1893" , "sog po dgon/" ,
 "http://purl.bdrc.io/resource/MW8LS66313" , "http://purl.bdrc.io/resource/G1893" , "sog po dgon/" ,
 "http://purl.bdrc.io/resource/MW22259" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ16921" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW23762" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW30134" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG13115" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12690" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW8228" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ22138" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ31320" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1607" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG13761" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN14285" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1694" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1700" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12958" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1573" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5165" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN14324" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN26330" , "http://purl.bdrc.io/resource/G1KG12691" , "lcags po ri par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ321177" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ321178" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12790" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ302673" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW21527" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23873" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2993" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ6601" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1551" , "http://purl.bdrc.io/resource/G1KG12791" , "lha sa sman rtsis khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22265" , "http://purl.bdrc.io/resource/G3JT12547" , "rgya gar se ra byes kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22263" , "http://purl.bdrc.io/resource/G3JT12547" , "rgya gar se ra byes kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG9079" , "http://purl.bdrc.io/resource/G3JT12547" , "rgya gar se ra byes kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW21662" , "http://purl.bdrc.io/resource/G3JT12547" , "rgya gar se ra byes kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22264" , "http://purl.bdrc.io/resource/G3JT12547" , "rgya gar se ra byes kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN18493" , "http://purl.bdrc.io/resource/G2CN10884" , "dre'u lhas bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN2229" , "http://purl.bdrc.io/resource/G2CN10884" , "dre'u lhas bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10253" , "http://purl.bdrc.io/resource/G2CN10884" , "dre'u lhas bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN22984" , "http://purl.bdrc.io/resource/G2CN10884" , "dre'u lhas bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5174" , "http://purl.bdrc.io/resource/G2CN10884" , "dre'u lhas bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15417" , "http://purl.bdrc.io/resource/G1KG15418" , "gnas rnying par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN21391" , "http://purl.bdrc.io/resource/G1KG15418" , "gnas rnying par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1655" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1508" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1EE36" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1EE39" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS32613" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12662" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM839" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12663" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG208146" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1412" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM953" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12658" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG89102" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15912" , "http://purl.bdrc.io/resource/G1KG12672" , "bde chen lhun grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW4CN10000" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW930" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW923" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW22283" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ1059" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW19715" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW944" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8893" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8725" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11753" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ2245" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW926" , "http://purl.bdrc.io/resource/G3JT12507" , "dga' ldan dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1011" , "http://purl.bdrc.io/resource/G3JT12523" , "skyid grong bsam gtan gling par khang /" ,
 "http://purl.bdrc.io/resource/MW30171" , "http://purl.bdrc.io/resource/G3JT12523" , "skyid grong bsam gtan gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12668" , "http://purl.bdrc.io/resource/G1KG12966" , "ka sbug par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG8901" , "http://purl.bdrc.io/resource/G1KG12966" , "ka sbug par khang /" ,
 "http://purl.bdrc.io/resource/MW22949" , "http://purl.bdrc.io/resource/G2CN10915" , "dpal 'byor lhun po'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301806" , "http://purl.bdrc.io/resource/G2CN10915" , "dpal 'byor lhun po'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ302688" , "http://purl.bdrc.io/resource/G2CN10867" , "grib tshe mchog gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1022" , "http://purl.bdrc.io/resource/G2CN10867" , "grib tshe mchog gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ302662" , "http://purl.bdrc.io/resource/G2CN10867" , "grib tshe mchog gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW986" , "http://purl.bdrc.io/resource/G2CN10867" , "grib tshe mchog gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW00KG09355" , "http://purl.bdrc.io/resource/G2CN10867" , "grib tshe mchog gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11821" , "http://purl.bdrc.io/resource/G2CN10860" , "dga' ldan shar rtse grwa tshang gi par khang /" ,
