location_orig,location_new,location_lang,name_orig,name_new,name_lang,uri
dus dbang go sgrig tshogs chung /,dus dbang go sgrig tshogs chung /,bo-x-ewts,dus dbang go sgrig tshogs chung /,dus dbang go sgrig tshogs chung /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001526
thimpu/,thimpu/,bo-x-ewts,ktm/,ktm/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000985
lal kuan, delhi/,lal kuan, delhi/,bo-x-ewts,dzongsar khyentse labrang,dzongsar khyentse labrang,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002806
bod ljongs shin hwa par skrun khang/,bod ljongs shin hwa par skrun khang/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang/,bod ljongs mi dmangs dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000183
hren kren grong khyer ha'e can par 'debs tshad yong kung sis/,hren kren grong khyer ha'e can par 'debs tshad yong kung sis/,bo-x-ewts,dpal brtsegs bod yig dpe rnying zhib 'jug khang /,dpal brtsegs bod yig dpe rnying zhib 'jug khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002016
mundgod/,mundgod/,bo-x-ewts,'bras spungs sgo mang dpe mdzod/,'bras spungs sgo mang dpe mdzod/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000473
'bras ljongs sa ngor chos tshogs/,'bras ljongs sa ngor chos tshogs/,bo-x-ewts,kha mi gsal/,kha mi gsal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002488
bod ljongs shen hwa par 'debs bzo grwa/,bod ljongs shen hwa par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001994
khreng tu'u hru'u thung par 'debs 'gan 'khri tshad yod kud si/,khreng tu'u hru'u thung par 'debs 'gan 'khri tshad yod kud si/,bo-x-ewts,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001514
khenpo shedup tenzin/,khenpo shedup tenzin/,bo-x-ewts,chaman offset, new delhi,chaman offset, new delhi,en,http://purl.bdrc.io/resource/W1TLMTGA003159
pe cin grong khyer dbyi hu'e par 'debs tshad yod kung si/,pe cin grong khyer dbyi hu'e par 'debs tshad yod kung si/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000701
'jam dbyangs kun bzang /,'jam dbyangs kun bzang /,bo-x-ewts,b+hir rdzong sar/,b+hir rdzong sar/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001949
snar thang dpar khang /_d+ha ram sa la/,snar thang dpar khang /_d+ha ram sa la/,bo-x-ewts,bod gzhung phyi dril las khungs/,bod gzhung phyi dril las khungs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002136
archana/,archana/,bo-x-ewts,nithartha international publication/,nithartha international publication/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002917
archana/,archana/,bo-x-ewts,bod gzhung sman rtsi khang /,bod gzhung sman rtsi khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000213
archana/,archana/,bo-x-ewts,vajra vidya library,vajra vidya library,en,http://purl.bdrc.io/resource/W1TLMTGA000503
archana/,archana/,bo-x-ewts,'gro phan dpe skrun khang /,'gro phan dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000347
archana/,archana/,bo-x-ewts,Vajra vidya institute,Vajra vidya institute,en,http://purl.bdrc.io/resource/W1TLMTGA003218
archana/,archana/,bo-x-ewts,kirti'i byes pa grwa tshang /,kirti'i byes pa grwa tshang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002080
archana/,archana/,bo-x-ewts,chos kyi blo gros rtsom sgrig khang /,chos kyi blo gros rtsom sgrig khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000512
archana/,archana/,bo-x-ewts,triten norbutse library/,triten norbutse library/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003245
archana/,archana/,bo-x-ewts,sa paN bshad sgrub gling,sa paN bshad sgrub gling,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000417
pe cin ho phing li/,pe cin ho phing li/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003145
pe cin ho phing li/,pe cin ho phing li/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001630
pe cin ho phing li/,pe cin ho phing li/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000335
pe cin ho phing li/,pe cin ho phing li/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000273
leh,ladakh/,leh,ladakh/,bo-x-ewts,s.w.tashigangpa/,s.w.tashigangpa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000214
sna thang par khang /,sna thang par khang /,bo-x-ewts,bod gzhung phyi dril las khung /,bod gzhung phyi dril las khung /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002174
sna thang par khang /,sna thang par khang /,bo-x-ewts,sna thang par khang /,sna thang par khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002107
yon ching phan bde'i phar khang /,yon ching phan bde'i phar khang /,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000526
Indraprastha Press,Indraprastha Press,en,bod gzhung sman rtsis khag/,bod gzhung sman rtsis khag/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000212
ye sde chos spar khang /,ye sde chos spar khang /,bo-x-ewts,dar thang rin po che/,dar thang rin po che/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001363
ye sde chos spar khang /,ye sde chos spar khang /,bo-x-ewts,dar thang rin po che/,dar thang rin po che/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001609
jayyed press, bellimaran/,jayyed press, bellimaran/,bo-x-ewts,bod kyi dpe mdzod khang /,bod kyi dpe mdzod khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000246
Darjeling,Darjeling,bo-x-ewts,Kargyud Sungrab Nyamo Khang,Kargyud Sungrab Nyamo Khang,en,http://purl.bdrc.io/resource/W1TLMTGA003090
dil+lI'i in dra par sAtha dpe skrun khang /,dil+lI'i in dra par sAtha dpe skrun khang /,bo-x-ewts,la dwags rig gzhung khang /,la dwags rig gzhung khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001536
(Sikkim),(Sikkim),en,Press, Gangtok (Sikkim),Press, Gangtok (Sikkim),en,http://purl.bdrc.io/resource/W1TLMTGA001758
Norbu Graphics, New Delhi,Norbu Graphics, New Delhi,en,Library of Tibetan Works & Archives,Library of Tibetan Works & Archives,en,http://purl.bdrc.io/resource/W1TLMTGA003137
Norbu Graphics, New Delhi,Norbu Graphics, New Delhi,en,Library of Tibetan Works & Archives,Library of Tibetan Works & Archives,en,http://purl.bdrc.io/resource/W1TLMTGA003138
Norbu Graphics, New Delhi,Norbu Graphics, New Delhi,en,ླLibrary of Tibetan Works & Archives,ླLibrary of Tibetan Works & Archives,en,http://purl.bdrc.io/resource/W1TLMTGA003140
Norbu Graphics, New Delhi,Norbu Graphics, New Delhi,en,Library of Tibetan Works & Archives,Library of Tibetan Works & Archives,en,http://purl.bdrc.io/resource/W1TLMTGA003142
Norbu Graphics, New Delhi,Norbu Graphics, New Delhi,en,dga' ldan pho brang yig tshang nas par du bskrun/,dga' ldan pho brang yig tshang nas par du bskrun/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003152
bod gzhung shes rigs par khang /,bod gzhung shes rigs par khang /,bo-x-ewts,bod gzhung bde srung bod gnas nyams zhib khang /,bod gzhung bde srung bod gnas nyams zhib khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002112
bod dmags khul khang par 'debs bzo grwa/,bod dmags khul khang par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi danangs dpe skrun khang /,bod ljongs mi danangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002001
bod dmags khul khang par 'debs bzo grwa/,bod dmags khul khang par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000587
bod dmags khul khang par 'debs bzo grwa/,bod dmags khul khang par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000584
shin hwa/,shin hwa/,bo-x-ewts,bod ljongs bod yig dpe rnying dpe skrun khang /,bod ljongs bod yig dpe rnying dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000541
archanapress/,archanapress/,bo-x-ewts,'phags yun ki rti'i byes pa grwa tshang /,'phags yun ki rti'i byes pa grwa tshang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000500
Bangalore,Bangalore,en,Gurudutt Printers,Gurudutt Printers,en,http://purl.bdrc.io/resource/W1TLMTGA002278
ལྡི་ལི། Delhi/,ལྡི་ལི། Delhi/,bo-x-ewts,kha mi gsal/,kha mi gsal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002585
www.archanapress.com/,www.archanapress.com/,bo-x-ewts,sde dge phu nu gros ra/,sde dge phu nu gros ra/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000279
pe cin nyi'u hran hri zhin par khang /,pe cin nyi'u hran hri zhin par khang /,bo-x-ewts,krun go'i bod rig pa dpe krun khang /,krun go'i bod rig pa dpe krun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000340
pe cin nyi'u hran hri zhin par khang /,pe cin nyi'u hran hri zhin par khang /,bo-x-ewts,krung go'i bod kyi shes rig dpe skrun khang /,krung go'i bod kyi shes rig dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002401
'jam dbyangs bzod pa/,'jam dbyangs bzod pa/,bo-x-ewts,Vee Enn Print-O-Pac,Vee Enn Print-O-Pac,en,http://purl.bdrc.io/resource/W1TLMTGB000034
norbu graphic/,norbu graphic/,bo-x-ewts,delhi/,delhi/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003163
dbyi hu'e par 'debs tshad kung si/,dbyi hu'e par 'debs tshad kung si/,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000669
si khron hwa lung mdzes bzo tshon ldan par 'debs bzo grwa/,si khron hwa lung mdzes bzo tshon ldan par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000968
pe cin nyi'u hran hri zhing par khang/,pe cin nyi'u hran hri zhing par khang/,bo-x-ewts,krung go'i bod rig pa dpe skrun khang/,krung go'i bod rig pa dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000179
si khron zhin hwa dpar 'debs bzo grwa/,si khron zhin hwa dpar 'debs bzo grwa/,bo-x-ewts,si khron mi rigs dpe skrun khang/,si khron mi rigs dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000263
austrilia/,austrilia/,bo-x-ewts,sakya losal choe-dzong,sakya losal choe-dzong,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003205
Delhi Vee Enn print,Delhi Vee Enn print,en,Delhi Vee Enn print,Delhi Vee Enn print,en,http://purl.bdrc.io/resource/W1TLMTGA001332
bylacupe/,bylacupe/,bo-x-ewts,sermey library computer project/,sermey library computer project/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001503
bylacupe/,bylacupe/,bo-x-ewts,sermey library/,sermey library/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001494
Tibetan cultural printing press/,Tibetan cultural printing press/,bo-x-ewts,shes rig par khang /,shes rig par khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003197
sa skya'i dpe rnying bsdu sgrig khang /,sa skya'i dpe rnying bsdu sgrig khang /,bo-x-ewts,sa skya'i dpe rnying bsdu sgrig khang /,sa skya'i dpe rnying bsdu sgrig khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001715
then hru'e zhin hA/,then hru'e zhin hA/,bo-x-ewts,kan su'i mi rigs dpe skrun khang /,kan su'i mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000823
a ri/,a ri/,bo-x-ewts,chos spar khang nas/,chos spar khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001014
rgya gar ldi li'i si b+hi Ti par khang /,rgya gar ldi li'i si b+hi Ti par khang /,bo-x-ewts,gsal kha med/,gsal kha med/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002124
ngag dbang legs grub kyis sgrol chen rim par byon pa'i bsti gnas su bris pa'o/,ngag dbang legs grub kyis sgrol chen rim par byon pa'i bsti gnas su bris pa'o/,bo-x-ewts,ngag dbang legs grub kyis sgrol chen rim par byon pa'i bsti gnas su bris pa'o/,ngag dbang legs grub kyis sgrol chen rim par byon pa'i bsti gnas su bris pa'o/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001759
Yashodhara publications,Yashodhara publications,en,delhi/,delhi/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001087
པེ་ཅིན་ཧོ་ཕིང་ལི་བྱང་ལམ་ཨང་14པ།,པེ་ཅིན་ཧོ་ཕིང་ལི་བྱང་ལམ་ཨང་14པ།,bo-x-ewts,mi rigs dpe skrun khang/,mi rigs dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000280
mtsho sngon zhing chen mi rigs par khang /,mtsho sngon zhing chen mi rigs par khang /,bo-x-ewts,krung go'i bod rig pa dpe skrun khang /,krung go'i bod rig pa dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000814
ballimaran, delhi/,ballimaran, delhi/,bo-x-ewts,pema thinley/,pema thinley/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000371
Palampure,Palampure,en,City Light Printers,City Light Printers,en,http://purl.bdrc.io/resource/W1TLMTGA002469
mtsho sngon mi rigs par 'debs bzo grwa/,mtsho sngon mi rigs par 'debs bzo grwa/,bo-x-ewts,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000241
Kalimpong,Kalimpong,en,Mani Printing Works,Mani Printing Works,en,http://purl.bdrc.io/resource/W1TLMTGA002765
d+hi lir/,d+hi lir/,bo-x-ewts,bod gzhung shes rig par khang/,bod gzhung shes rig par khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000321
ka sbug dur pin phun gling gsung rab nyams gso rgyun spel/,ka sbug dur pin phun gling gsung rab nyams gso rgyun spel/,bo-x-ewts,ka sbug dur pin phun gling gsung rab nyams gso rgyun spel/,ka sbug dur pin phun gling gsung rab nyams gso rgyun spel/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001436
London,London,en,Dorling Kindersley Limited,Dorling Kindersley Limited,en,http://purl.bdrc.io/resource/W1TLMTGA003128
trayang and jamyang samten/,trayang and jamyang samten/,bo-x-ewts,new delhi/,new delhi/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002884
West Bengal India,West Bengal India,en,Shri Diwakar Publication,Shri Diwakar Publication,en,http://purl.bdrc.io/resource/W1TLMTGA001401
lakshmi printing works/,lakshmi printing works/,bo-x-ewts,delhi/,delhi/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001863
lakshmi printing works/,lakshmi printing works/,bo-x-ewts,delhi/,delhi/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001864
a ca nA/,a ca nA/,bo-x-ewts,ni tA r+tha'i shes rig skrun khang /,ni tA r+tha'i shes rig skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001730
Indraprastha press/,Indraprastha press/,bo-x-ewts,Library of Tibetan Works and Arcchives,Library of Tibetan Works and Arcchives,en,http://purl.bdrc.io/resource/W1TLMTGA003164
Mohan Printing Press, Hubli, Karnataka,Mohan Printing Press, Hubli, Karnataka,en,bshad sgasrub zung 'brel dpar skrun lhan tshogs pod phreng bzhi pa/,bshad sgasrub zung 'brel dpar skrun lhan tshogs pod phreng bzhi pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001955
the wan nang pa'i shes yon bde rtsa lhan khang /,the wan nang pa'i shes yon bde rtsa lhan khang /,bo-x-ewts,the wan nang pa'i shes yon bde rtsa lhan khang /,the wan nang pa'i shes yon bde rtsa lhan khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001291
wi en/_ldi li gsar pa/,wi en/_ldi li gsar pa/,bo-x-ewts,rgyud stod dpe mdzod khang /,rgyud stod dpe mdzod khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002902
M.M. Offest Press, Ballimaran, Delhi-6,M.M. Offest Press, Ballimaran, Delhi-6,en,shes rab rgyal mtshan dang bla ma zla ba/,shes rab rgyal mtshan dang bla ma zla ba/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003009
bhutan/,bhutan/,bo-x-ewts,kmt printing press/,kmt printing press/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001377
Vee Enn Prints,Vee Enn Prints,en,sna 'dzoms shes yon ra ba/,sna 'dzoms shes yon ra ba/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002456
Lal Kaun, Delhi,Lal Kaun, Delhi,en,shah Offset Pinter,shah Offset Pinter,en,http://purl.bdrc.io/resource/W1TLMTGA002523
manduwala, dehra dun/,manduwala, dehra dun/,bo-x-ewts,pal ewam chodan ngorpa center/,pal ewam chodan ngorpa center/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001544
manduwala, dehra dun/,manduwala, dehra dun/,bo-x-ewts,pal ewam chodan ngorpa center/,pal ewam chodan ngorpa center/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001538
manduwala, dehra dun/,manduwala, dehra dun/,bo-x-ewts,pal ewam chodan ngorpa center/,pal ewam chodan ngorpa center/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001542
manduwala, dehra dun/,manduwala, dehra dun/,bo-x-ewts,pal ewam chodan ngorpa centerདཔེ་,pal ewam chodan ngorpa centerདཔེ་,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001540
dpal ldan 'bras spungs bkra shis sgo mang grwa tshang /,dpal ldan 'bras spungs bkra shis sgo mang grwa tshang /,bo-x-ewts,The Corporate Body of the Buddha Educational Foundation/,The Corporate Body of the Buddha Educational Foundation/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGB000003
ballimarrn delhi/,ballimarrn delhi/,bo-x-ewts,t.g. dhongthong,t.g. dhongthong,en,http://purl.bdrc.io/resource/W1TLMTGA000457
Vee Enn Print-O-Pac, New Delhi,Vee Enn Print-O-Pac, New Delhi,en,bod gzhung phyi dril las khungs/,bod gzhung phyi dril las khungs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002089
kadahangang,kadahangang,bo-x-ewts,yu nan mi rigs dpe skrun khang nas/,yu nan mi rigs dpe skrun khang nas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000961
pe cin ho phing /,pe cin ho phing /,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001528
leh, Ladakh,leh, Ladakh,en,S.W. Tashigangpa,S.W. Tashigangpa,en,http://purl.bdrc.io/resource/W1TLMTGA003013
lakshmi press, by gonpo tseten/,lakshmi press, by gonpo tseten/,bo-x-ewts,gangtok,gangtok,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002939
'brug phun tshogs gling /,'brug phun tshogs gling /,bo-x-ewts,ke em kri par khang /,ke em kri par khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001489
'brug phun tshogs gling /,'brug phun tshogs gling /,bo-x-ewts,ke em kri dpe skrun khang /,ke em kri dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001696
'brug phun tshogs gling /,'brug phun tshogs gling /,bo-x-ewts,ke em kri dpe skrun khang /,ke em kri dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001486
paro b+hutan/,paro b+hutan/,bo-x-ewts,lam ngodrupa and sherab drimeya/,lam ngodrupa and sherab drimeya/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002565
Shiva Offset Press, Dehradun PH. 01352715748,Shiva Offset Press, Dehradun PH. 01352715748,en,gsal kha med pa/,gsal kha med pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003085
mtshau sngon zi ling par khang /,mtshau sngon zi ling par khang /,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000686
lakshmi printing,lakshmi printing,bo-x-ewts,gangtok,gangtok,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002830
bylakupe/,bylakupe/,bo-x-ewts,ngagyur nyingma institute/,ngagyur nyingma institute/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003167
bylakupe/,bylakupe/,bo-x-ewts,sera je library computer project/,sera je library computer project/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001492
ྲarchana/,ྲarchana/,bo-x-ewts,bstan 'dzin legs tshogs/,bstan 'dzin legs tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000614
archana press/,archana press/,bo-x-ewts,mar pa bka' brgyud gsung rab nyams gso khang/,mar pa bka' brgyud gsung rab nyams gso khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000303
archana press/,archana press/,bo-x-ewts,kriti jepa datsang,kriti jepa datsang,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003220
archana press/,archana press/,bo-x-ewts,men tse khang,men tse khang,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003224
a cA nA spar khang /,a cA nA spar khang /,bo-x-ewts,ni tar+thA shes rig nyams gso khang /,ni tar+thA shes rig nyams gso khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001605
laxmi nagar delhi 92,laxmi nagar delhi 92,en,shes rig par khang /,shes rig par khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003169
Photo Offset Printers,Photo Offset Printers,en,'bras blo gling shes yon lhan tshogs/,'bras blo gling shes yon lhan tshogs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001684
dpal sprul pad+ma nor bus/_'phags yul lho phyogs/,dpal sprul pad+ma nor bus/_'phags yul lho phyogs/,bo-x-ewts,dpal sprul pad+ma nor bus/,dpal sprul pad+ma nor bus/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001441
d+hi li/,d+hi li/,bo-x-ewts,sa skya rgyal yongs gsung rab slob gnyer khang /,sa skya rgyal yongs gsung rab slob gnyer khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002577
mahayana press/,mahayana press/,bo-x-ewts,sara institute/,sara institute/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003170
mahayana press/,mahayana press/,bo-x-ewts,rdo rje rin chen/,rdo rje rin chen/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000167
wA rA Na si/,wA rA Na si/,bo-x-ewts,kha mi gsal/,kha mi gsal/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002972
sarnath/,sarnath/,bo-x-ewts,sakya student's union/,sakya student's union/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001516
vee enn print-o-pac,vee enn print-o-pac,en,bod kyi 'gro ba mi'i thob thang dang mang gtso 'phel rgyas lte gnas/,bod kyi 'gro ba mi'i thob thang dang mang gtso 'phel rgyas lte gnas/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000574
sera mey library computer project/,sera mey library computer project/,bo-x-ewts,vee enn print-o-pac,vee enn print-o-pac,en,http://purl.bdrc.io/resource/W1TLMTGA002921
dgu bcu gsum las 'gul tshogs pa/,dgu bcu gsum las 'gul tshogs pa/,bo-x-ewts,dgu bcu gsum las 'gul tshogs pa/,dgu bcu gsum las 'gul tshogs pa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002141
mtsho sngon mi rigs par khang/,mtsho sngon mi rigs par khang/,bo-x-ewts,kan su'u mi rigs dpe skrun khang/,kan su'u mi rigs dpe skrun khang/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000271
'brug,'brug,bo-x-ewts,'brug thim phug,'brug thim phug,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003117
a can ldi li/,a can ldi li/,bo-x-ewts,sle lung chos skor gces skyong khang /,sle lung chos skor gces skyong khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001334
ིindian/,ིindian/,bo-x-ewts,slob dpon bsod nams dbang cheb/,slob dpon bsod nams dbang cheb/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000446
ti zhin par 'debs khang /,ti zhin par 'debs khang /,bo-x-ewts,mi rigs dpe skrun khang /,mi rigs dpe skrun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001106
hubli: 9986210775,hubli: 9986210775,bo-x-ewts,dga' ldan shar rtse slob grwa/,dga' ldan shar rtse slob grwa/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA000477
Inder Puri, New Delhi,Inder Puri, New Delhi,en,ྱྱYashodhara Publications,ྱྱYashodhara Publications,en,http://purl.bdrc.io/resource/W1TLMTGA002701
United Kingdom,United Kingdom,en,BPI Worldwide,BPI Worldwide,en,http://purl.bdrc.io/resource/W1TLMTGA003154
ngor dpal e waM chos ldan/,ngor dpal e waM chos ldan/,bo-x-ewts,ngor dpal e waM chos ldan/,ngor dpal e waM chos ldan/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003231
The Print,The Print,en,The print/,The print/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA002079
ིindraprastha press/,ིindraprastha press/,bo-x-ewts,chos rig las khungs/,chos rig las khungs/,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA001055
bod ljongs shin ha par 'debs khang /,bod ljongs shin ha par 'debs khang /,bo-x-ewts,bod ljongs mi dmangs dpe sprun khang /,bod ljongs mi dmangs dpe sprun khang /,bo-x-ewts,http://purl.bdrc.io/resource/W1TLMTGA003234
New Delhi།,New Delhi།,bo-x-ewts,Indraprastha Press,Indraprastha Press,en,http://purl.bdrc.io/resource/W1TLMTGA001585
